id,date,code_speaker,gender,title_original,title_language,title_english,abstract_original,abstract_language,abstract_english,audience_n,audience_female,audience_male,audience_NA,department,institute,university,country,position,position_cat,origin,total_citation_n,h_index,i10_index,most_cited_n,citation_cum,years_career,nature_index_count,nature_index_share,obs
201,27-08-2015,156,F,"Existe relação entre tamanho de grupo e taxa de forrageamento individual em
batuíras-de-bando, Charadrius semipalmatus (Aves: Charadriidae)?",port,"Is there a relationship between group size and individual foraging rate in
batuíras, Charadrius semipalmatus (Aves: Charadriidae)?",NA,NA,NA,33,12,9,0,Ecologia,IB,USP,Brasil,master_student,student,IB,NA,NA,NA,NA,NA,NA,NA,NA,
201,27-08-2015,1,M,"O efeito da umidade do solo na seleção do substrato e na construção de
armadilhas por larvas de formigas-leão (Neuroptera: Myrmeleontidae)",port,"The effect of soil moisture on substrate selection and
by lion ant larvae (Neuroptera: Myrmeleontidae)",NA,NA,NA,33,20,13,0,Ecologia,IB,USP,Brasil,master_student,student,IB,NA,NA,NA,NA,NA,NA,NA,NA,
201,27-08-2015,52,F,"Demanda conflitante ou sinalização honesta? Relação entre tamanho do
armamento e resposta imune em machos de Labidura xanthopus (Insecta:
Dermaptera)",port,Trade-off or honest signaling? Relationship between size of armament and immune response in males of Labidura xanthopus (Insecta: Dermaptera),NA,NA,NA,33,20,13,0,-,-,UNIFESP-Dia,Brasil,master_student,student,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,
201,27-08-2015,58,F,A exposição ao sal e a idade das folhas influenciam a posição de folhas amarelas em ramos de Ipomea pes-caprae (Convolvulaceae)?”,port,Do salt exposure and leaf age influence the position of yellow leaves in branches of Ipomea pes-caprae (Convolvulaceae)?,NA,NA,NA,33,20,13,0,Ecologia,IB,USP,Brasil,master_student,student,IB,NA,NA,NA,NA,NA,NA,NA,NA,
201,27-08-2015,111,F,O efeito indireto dos pilhadores nas plantas: positivo ou negativo?,port,The indirect effect of plunderers on plants: positive or negative?,NA,NA,NA,33,20,13,0,Ecologia,IB,USP,Brasil,master_student,student,IB,NA,NA,NA,NA,NA,NA,NA,NA,
201,27-08-2015,162,M,Crescimento hipo-alométrico na espessura da concha em um molusco bivalve,port,Hypo-allometric growth in shell thickness in a bivalve mollusk,NA,NA,NA,33,20,13,0,-,-,UNIFESP-Dia,Brasil,master_student,student,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,
201,27-08-2015,167,F,"O tamanho das árvores e a proximidade a coespecíficos altera a probabilidade
de fecundação dos óvulos de uma planta polinizada por insetos?",port,"Does tree size and proximity to co-species alter the probability
of fertilization of the eggs of an insect-pollinated plant?",NA,NA,NA,33,20,13,0,Ecologia,IB,USP,Brasil,master_student,student,IB,NA,NA,NA,NA,NA,NA,NA,NA,
201,27-08-2015,215,F,Seleção sexual pós-copulatória em Clitoria fairchildiana (Fabaceae),port,Post-copulatory sexual selection in Clitoria fairchildiana (Fabaceae),NA,NA,NA,33,20,13,0,Ecologia,IB,USP,Brasil,master_student,student,IB,NA,NA,NA,NA,NA,NA,NA,NA,
201,27-08-2015,228,M,"Custo do tamanho do armamento na velocidade de fuga de machos da
tesourinha Labidura xanthopus (Insecta: Dermaptera)",port,"Cost of armament size on the escape velocity of males of the
Labidura xanthopus scissors (Insecta: Dermaptera)",NA,NA,NA,33,20,13,0,NA,NA,NA,Brasil,NA,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,
201,27-08-2015,265,M,"Influencia de la profundidad del substrato en la decisión de construcción y
geometría de trampas de hormiga-león (Neuroptera: Myrmeleontidae)",spa,"Influence of substrate depth on the decision of construction and
geometry of ant-lion traps (Neuroptera: Myrmeleontidae)",NA,NA,NA,33,20,13,0,Ecologia,IB,USP,Brasil,master_student,student,IB,NA,NA,NA,NA,NA,NA,NA,NA,
202,03-09-2015,11,M,Termorregulação e desempenho fisiológico de Thoropa taophora (Cycloranphidae),port,Thermoregulation and physiological performance of Thoropa taophora (Cycloranphidae),"As funções biológicas dos animais ectotérmicos são fortemente influenciadas pela
temperatura ambiental. Nos ambientes com ampla variação térmica, a regulação da
temperatura corpórea e a modificação dos desempenhos fisiológicos são as principais
respostas exibidas pelos ectotérmicos para compensar os efeitos negativos da alta
temperatura. Em girinos, os efeitos da temperatura sobre o comportamento e a fisiologia
são ainda mais intensos devido à alta condutância térmica causada pela baixa relação
entre a superfície e o volume corpóreo. Nessa palestra, abordarei como o conhecimento
da fisiologia e do comportamento estão relacionados à ecologia térmica dos girinos. Para
isso, dividi a palestra em dois tópicos principais: 1) Contextualização teórica sobre os
efeitos da temperatura no comportamento e na fisiologia de animais ectotérmicos; 2) Um
estudo de caso sobre a variação do comportamento termorregulatório e do desempenho
locomotor de girinos Thoropa taophora entre populações que habitam locais com
diferentes temperaturas ambientais.”",port,"The biological functions of ectothermic animals are strongly influenced by the
environmental temperature. In environments with wide thermal variation, the regulation of
temperature regulation and the modification of physiological performance are the main
responses exhibited by ectotherms to compensate for the negative effects of high
temperature. In tadpoles the effects of temperature on behavior and physiology are even more intense
behavior and physiology are even more intense due to the high thermal conductance caused by the low surface area
between body surface area and body volume. In this lecture, I will discuss how knowledge
physiology and behavior are related to the thermal ecology of tadpoles. To
I have divided the lecture into two main topics: 1) Theoretical background on the effects of temperature
effects of temperature on the behavior and physiology of ectothermic animals; 2) A case
study on the variation of thermoregulatory behavior and locomotor performance of
locomotor performance of Thoropa taophora tadpoles among populations inhabiting sites with
different environmental temperatures.""",21,13,8,0,-,-,UNIFESP-Dia,Brasil,master_student,student,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,
